date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2024-11-29,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Акбота Т.,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"- 815,00 KZT",-815.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"+ 800,00 KZT",800.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"- 1 050,00 KZT",-1050.0,KZT,Purchases,HP COFFEE,HP COFFEE,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"- 6 000,00 KZT",-6000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-11-29,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2024-11-30,"- 3 000,00 KZT",-3000.0,KZT,Purchases,Чечел паб,Чечел паб,Kaspi Bank,kaspi_ru_2.pdf
2024-11-30,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-11-30,"+ 935,00 KZT",935.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_ru_2.pdf
2024-11-30,"- 2 860,00 KZT",-2860.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2024-11-30,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-11-30,"- 385,00 KZT",-385.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2024-11-30,"+ 200,00 KZT",200.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"- 410,00 KZT",-410.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"+ 410,00 KZT",410.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"+ 150,00 KZT",150.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"- 510,00 KZT",-510.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"+ 510,00 KZT",510.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"- 3 300,00 KZT",-3300.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"+ 2 770,00 KZT",2770.0,KZT,Replenishment,,Акбота Т.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"- 1 670,00 KZT",-1670.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2024-12-01,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"- 1 960,00 KZT",-1960.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"- 967,00 KZT",-967.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"- 934,00 KZT",-934.0,KZT,Transfers,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"- 560,00 KZT",-560.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"+ 350,00 KZT",350.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"+ 200,00 KZT",200.0,KZT,Replenishment,,Амира Б.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"- 540,00 KZT",-540.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2024-12-02,"+ 540,00 KZT",540.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 470,00 KZT",-470.0,KZT,Transfers,,Досан С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Досан С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 1 325,04 KZT",1325.04,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 3 300,00 KZT",-3300.0,KZT,Transfers,,Кербез К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 300,00 KZT",300.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 1 082,00 KZT",-1082.0,KZT,Transfers,,Досан С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 575,00 KZT",-575.0,KZT,Purchases,SEVEN,SEVEN,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 723,00 KZT",723.0,KZT,Replenishment,,Қымбат А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 723,00 KZT",723.0,KZT,Replenishment,,Ариана К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 2 170,00 KZT",-2170.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 800,00 KZT",800.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 2 100,00 KZT",2100.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 1 350,00 KZT",-1350.0,KZT,Transfers,,Жаннұр С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 1 350,00 KZT",1350.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 510,00 KZT",-510.0,KZT,Transfers,,Жаннұр С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 400,00 KZT",400.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"- 1 200,00 KZT",-1200.0,KZT,Purchases,HP COFFEE,HP COFFEE,Kaspi Bank,kaspi_ru_2.pdf
2024-12-03,"+ 1 200,00 KZT",1200.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"+ 6 524,00 KZT",6524.0,KZT,Replenishment,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"- 300,00 KZT",-300.0,KZT,Purchases,Sandwich Spot,Sandwich Spot,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,В Kaspi Терминале,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"- 1 631,00 KZT",-1631.0,KZT,Transfers,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"+ 1 631,00 KZT",1631.0,KZT,Replenishment,,Адема Б.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"- 3 263,00 KZT",-3263.0,KZT,Transfers,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"+ 1 631,05 KZT",1631.05,KZT,Replenishment,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"+ 1 631,00 KZT",1631.0,KZT,Replenishment,,Айбар А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"- 1 631,00 KZT",-1631.0,KZT,Transfers,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"- 8 303,00 KZT",-8303.0,KZT,Purchases,Happy Cake,Happy Cake,Kaspi Bank,kaspi_ru_2.pdf
2024-12-04,"+ 8 300,00 KZT",8300.0,KZT,Replenishment,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"- 690,00 KZT",-690.0,KZT,Purchases,Куликовский ФМ «Алмагуль»,Куликовский ФМ «Алмагуль»,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"- 5 200,00 KZT",-5200.0,KZT,Purchases,Куликовский ФМ «Алмагуль»,Куликовский ФМ «Алмагуль»,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"- 230,00 KZT",-230.0,KZT,Transfers,,Адема Б.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"- 230,00 KZT",-230.0,KZT,Transfers,,Айбар А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"- 230,00 KZT",-230.0,KZT,Transfers,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Меруерт А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2024-12-05,"+ 1 400,00 KZT",1400.0,KZT,Replenishment,,Ернар С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-07,"- 2 593,52 KZT",-2593.52,KZT,Purchases,PINDUODUO,"PINDUODUO (- 36,49 CNY)",Kaspi Bank,kaspi_ru_2.pdf
2024-12-07,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-08,"- 6 372,94 KZT",-6372.94,KZT,Purchases,FFT*PINDUODUO4,"FFT*PINDUODUO4 (- 89,77 CNY)",Kaspi Bank,kaspi_ru_2.pdf
2024-12-08,"+ 6 447,00 KZT",6447.0,KZT,Replenishment,,Анель А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-12,"- 10,00 KZT",-10.0,KZT,Purchases,JetPay*Dodopizza.kz,JetPay*Dodopizza.kz,Kaspi Bank,kaspi_ru_2.pdf
2024-12-13,"- 400,00 KZT",-400.0,KZT,Purchases,Аида,Аида,Kaspi Bank,kaspi_ru_2.pdf
2024-12-13,"- 450,00 KZT",-450.0,KZT,Purchases,ИП Букаева,ИП Букаева,Kaspi Bank,kaspi_ru_2.pdf
2024-12-14,"- 500,00 KZT",-500.0,KZT,Purchases,Beeline,Beeline,Kaspi Bank,kaspi_ru_2.pdf
2024-12-14,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2024-12-14,"- 300,00 KZT",-300.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2024-12-14,"- 300,00 KZT",-300.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2024-12-15,"- 200,00 KZT",-200.0,KZT,Purchases,Бимарт_1,Бимарт_1,Kaspi Bank,kaspi_ru_2.pdf
2024-12-15,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-15,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Платные дороги. QazAvtoJol,Платные дороги. QazAvtoJol,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 40 000,00 KZT",-40000.0,KZT,Purchases,Shymbulak Sales Department,Shymbulak Sales Department,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 40 000,00 KZT",40000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 30 000,00 KZT",-30000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 30 000,00 KZT",30000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 8 000,00 KZT",-8000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 8 000,00 KZT",8000.0,KZT,Replenishment,,Назым Т.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 8 000,00 KZT",-8000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 8 000,00 KZT",8000.0,KZT,Replenishment,,Кербез К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 2 600,00 KZT",-2600.0,KZT,Transfers,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 2 600,00 KZT",2600.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 2 600,00 KZT",-2600.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 2 600,00 KZT",2600.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 8 000,00 KZT",-8000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 8 000,00 KZT",8000.0,KZT,Replenishment,,Сандугаш Б.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"- 8 000,00 KZT",-8000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-16,"+ 8 000,00 KZT",8000.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"- 35 310,00 KZT",-35310.0,KZT,Purchases,Kaffe Gusto Food Beverage,Kaffe Gusto Food Beverage,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 500,00 KZT",500.0,KZT,Replenishment,,Кербез К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 800,00 KZT",800.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 7 000,00 KZT",7000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 7 000,00 KZT",7000.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 7 000,00 KZT",7000.0,KZT,Replenishment,,Сандугаш Б.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 6 160,00 KZT",6160.0,KZT,Replenishment,,Назым Т.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 7 000,00 KZT",7000.0,KZT,Replenishment,,Кербез К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Shymbulak,Shymbulak,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"- 6 500,00 KZT",-6500.0,KZT,Purchases,Shymbulak по номеру заказа,Shymbulak по номеру заказа,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 6 500,00 KZT",6500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"- 6 700,00 KZT",-6700.0,KZT,Transfers,,Кербез К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-17,"+ 6 700,00 KZT",6700.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-18,"- 9 789,00 KZT",-9789.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2024-12-18,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-18,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-18,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-22,"- 550,00 KZT",-550.0,KZT,Purchases,Cup of Coffee Piece of Pie,Cup of Coffee Piece of Pie,Kaspi Bank,kaspi_ru_2.pdf
2024-12-22,"+ 1 009,90 KZT",1009.9,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-23,"- 2 340,00 KZT",-2340.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2024-12-23,"- 1 840,00 KZT",-1840.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2024-12-23,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-24,"- 400,00 KZT",-400.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2024-12-24,"- 399,00 KZT",-399.0,KZT,Purchases,Magnum Cash&Carry (Рамстор),Magnum Cash&Carry (Рамстор),Kaspi Bank,kaspi_ru_2.pdf
2024-12-26,"- 3 200,00 KZT",-3200.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-26,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2024-12-26,"- 500,00 KZT",-500.0,KZT,Transfers,,Руслан А.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-27,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-27,"- 7 845,00 KZT",-7845.0,KZT,Transfers,,Резвон Р.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-27,"- 7 489,00 KZT",-7489.0,KZT,Transfers,,Hojiaakbar H.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-27,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-28,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-28,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"- 20 000,00 KZT",-20000.0,KZT,Transfers,,Марал Ə.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"+ 19 850,00 KZT",19850.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"- 2 550,00 KZT",-2550.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"+ 2 600,00 KZT",2600.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"- 4 050,00 KZT",-4050.0,KZT,Transfers,,Рахат С.,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"+ 4 050,00 KZT",4050.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2024-12-31,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-01,"- 20 000,00 KZT",-20000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-01-01,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-03,"- 30 000,00 KZT",-30000.0,KZT,Transfers,,Ұлтай С.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-03,"+ 30 000,00 KZT",30000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-03,"- 645,00 KZT",-645.0,KZT,Purchases,64 My Mart Ходжанова,64 My Mart Ходжанова,Kaspi Bank,kaspi_ru_2.pdf
2025-01-03,"+ 500,00 KZT",500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-03,"- 1 840,00 KZT",-1840.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-01-03,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"- 600,00 KZT",-600.0,KZT,Purchases,Magnum Cash&Carry (Рамстор),Magnum Cash&Carry (Рамстор),Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"- 3 650,00 KZT",-3650.0,KZT,Purchases,TT7 Mega,TT7 Mega,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"+ 14 990,00 KZT",14990.0,KZT,Purchases,Zara,Zara,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"- 14 990,00 KZT",-14990.0,KZT,Purchases,Zara,Zara,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"+ 15 000,00 KZT",15000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"- 2 713,00 KZT",-2713.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"- 5 840,00 KZT",-5840.0,KZT,Purchases,KFC 12703,KFC 12703,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"+ 8 500,00 KZT",8500.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"- 15 998,00 KZT",-15998.0,KZT,Purchases,ТЦ Мега Супермаркет Золотое Яблоко,ТЦ Мега Супермаркет Золотое Яблоко,Kaspi Bank,kaspi_ru_2.pdf
2025-01-05,"+ 16 000,00 KZT",16000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Аяулым М.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"- 6 170,00 KZT",-6170.0,KZT,Purchases,iU Market,iU Market,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"- 2 950,00 KZT",-2950.0,KZT,Purchases,BTB GROUP,BTB GROUP,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"- 500,00 KZT",-500.0,KZT,Purchases,Гардероб,Гардероб,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"- 2 500,00 KZT",-2500.0,KZT,Purchases,Медео. Аренда коньков,Медео. Аренда коньков,Kaspi Bank,kaspi_ru_2.pdf
2025-01-06,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-07,"- 60 000,00 KZT",-60000.0,KZT,Transfers,,Ұлтай С.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-07,"+ 25 000,00 KZT",25000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-07,"+ 35 000,00 KZT",35000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-07,"- 35 000,00 KZT",-35000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru_2.pdf
2025-01-07,"+ 35 000,00 KZT",35000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-07,"- 9 300,00 KZT",-9300.0,KZT,Purchases,KINO.KZ,KINO.KZ,Kaspi Bank,kaspi_ru_2.pdf
2025-01-07,"+ 8 000,00 KZT",8000.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru_2.pdf
2025-01-08,"- 3 000,00 KZT",-3000.0,KZT,Purchases,Ателье Татьяна,Ателье Татьяна,Kaspi Bank,kaspi_ru_2.pdf
2025-01-08,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-01-12,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-12,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-01-12,"- 980,00 KZT",-980.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-01-12,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-01-12,"- 2 020,00 KZT",-2020.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-01-12,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-01-13,"- 240,00 KZT",-240.0,KZT,Purchases,USM Astana,USM Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-01-14,"- 1 500,00 KZT",-1500.0,KZT,Transfers,,Роза С.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-15,"- 300,00 KZT",-300.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_ru_2.pdf
2025-01-16,"+ 500,00 KZT",500.0,KZT,Replenishment,,Əділет Т.,Kaspi Bank,kaspi_ru_2.pdf
2025-01-18,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Дінмұхаммед С.,Kaspi Bank,kaspi_ru_2.pdf
