date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-08-11,"+ 300 000,00 KZT",300000.0,KZT,Replenishment,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-11,"- 3 000,00 KZT",-3000.0,KZT,Purchases,АЗС Y-OIL,АЗС Y-OIL,Kaspi Bank,kaspi_ru.pdf
2025-08-11,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-11,"- 3 500,00 KZT",-3500.0,KZT,Purchases,Z-313 г. Астана,Z-313 г. Астана,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 500,00 KZT",-500.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"+ 5 868,00 KZT",5868.0,KZT,Replenishment,,Interpay*Taxi,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 3 063,00 KZT",-3063.0,KZT,Transfers,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 50,00 KZT",-50.0,KZT,Purchases,Платные дороги. QazAvtoJol,Платные дороги. QazAvtoJol,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 240,00 KZT",-240.0,KZT,Purchases,GOOGLE *Google One,GOOGLE *Google One,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"+ 1 370,00 KZT",1370.0,KZT,Replenishment,,Данайым О.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"+ 690,00 KZT",690.0,KZT,Replenishment,,Мухаммед Н.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 440,00 KZT",-440.0,KZT,Purchases,АЗС-5,АЗС-5,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 1 190,00 KZT",-1190.0,KZT,Purchases,АЗС-5,АЗС-5,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 100,00 KZT",-100.0,KZT,Transfers,,Тагабай К.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"+ 880,00 KZT",880.0,KZT,Replenishment,,Жамбыл Ə.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"+ 1 760,00 KZT",1760.0,KZT,Replenishment,,Мейіржан Т.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-12,"+ 1 230,00 KZT",1230.0,KZT,Replenishment,,Диана С.,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"- 7 200,00 KZT",-7200.0,KZT,Transfers,,Нуржан Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"- 2 400,00 KZT",-2400.0,KZT,Transfers,,Нуржан Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"+ 2 400,00 KZT",2400.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"+ 2 400,00 KZT",2400.0,KZT,Replenishment,,Алибек А.,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"+ 2 400,00 KZT",2400.0,KZT,Replenishment,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"- 780,00 KZT",-780.0,KZT,Purchases,lh market,lh market,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"+ 300,00 KZT",300.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-13,"+ 169,00 KZT",169.0,KZT,Replenishment,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"- 1 780,00 KZT",-1780.0,KZT,Purchases,ZEBRA COFFEE,ZEBRA COFFEE,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"- 780,00 KZT",-780.0,KZT,Purchases,Hero7,Hero7,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"+ 15 367,72 KZT",15367.72,KZT,Replenishment,,Со счета в Kaspi KZ*3198,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"- 2 000,00 KZT",-2000.0,KZT,Purchases,HERO,HERO,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"- 880,00 KZT",-880.0,KZT,Purchases,Hero7,Hero7,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"- 700,00 KZT",-700.0,KZT,Purchases,HERO,HERO,Kaspi Bank,kaspi_ru.pdf
2025-08-14,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-15,"- 500,00 KZT",-500.0,KZT,Transfers,,Ерасыл Д.,Kaspi Bank,kaspi_ru.pdf
2025-08-15,"- 3 500,00 KZT",-3500.0,KZT,Purchases,Z-313 г. Астана,Z-313 г. Астана,Kaspi Bank,kaspi_ru.pdf
2025-08-15,"- 1 790,00 KZT",-1790.0,KZT,Purchases,DN-market,DN-market,Kaspi Bank,kaspi_ru.pdf
2025-08-16,"- 10,00 KZT",-10.0,KZT,Purchases,Астана 9,Астана 9,Kaspi Bank,kaspi_ru.pdf
2025-08-16,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-16,"- 2 090,00 KZT",-2090.0,KZT,Purchases,Астана 9,Астана 9,Kaspi Bank,kaspi_ru.pdf
2025-08-16,"- 340,00 KZT",-340.0,KZT,Purchases,AHMET market,AHMET market,Kaspi Bank,kaspi_ru.pdf
2025-08-16,"- 1 770,00 KZT",-1770.0,KZT,Purchases,"Филиал ТОО ""Гелиос"" в городе Астана АЗС 14","Филиал ТОО ""Гелиос"" в городе Астана АЗС 14",Kaspi Bank,kaspi_ru.pdf
2025-08-16,"+ 1 300,00 KZT",1300.0,KZT,Replenishment,,Ұлжан Т.,Kaspi Bank,kaspi_ru.pdf
2025-08-16,"+ 2 400,00 KZT",2400.0,KZT,Replenishment,,Адай Т.,Kaspi Bank,kaspi_ru.pdf
2025-08-16,"- 7 359,00 KZT",-7359.0,KZT,Transfers,,Bobomurod A.,Kaspi Bank,kaspi_ru.pdf
2025-08-17,"- 2 100,00 KZT",-2100.0,KZT,Purchases,АЗС-8,АЗС-8,Kaspi Bank,kaspi_ru.pdf
2025-08-17,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-08-17,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-08-17,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-17,"- 230,00 KZT",-230.0,KZT,Purchases,Миницен,Миницен,Kaspi Bank,kaspi_ru.pdf
2025-08-17,"- 520,00 KZT",-520.0,KZT,Purchases,ип абилтаева,ип абилтаева,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 3 820,00 KZT",3820.0,KZT,Replenishment,,Interpay*Taxi,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 920,00 KZT",920.0,KZT,Replenishment,,Sanjarbek A.,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 1 960,00 KZT",1960.0,KZT,Replenishment,,Сапарғали З.,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 1 170,00 KZT",1170.0,KZT,Replenishment,,Бекарыс С.,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 100,00 KZT",100.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"- 3 500,00 KZT",-3500.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 3 500,00 KZT",3500.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 110,00 KZT",110.0,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"- 15 259,62 KZT",-15259.62,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"- 4 677,00 KZT",-4677.0,KZT,Purchases,Izi,Izi,Kaspi Bank,kaspi_ru.pdf
2025-08-18,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,Кредит Наличными,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 700,00 KZT",-700.0,KZT,Purchases,Hero7,Hero7,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 3 000,00 KZT",-3000.0,KZT,Purchases,HERO,HERO,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 170,00 KZT",-170.0,KZT,Transfers,,Нұрали Д.,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 170,00 KZT",-170.0,KZT,Transfers,,Нұрали Д.,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 1 465,00 KZT",-1465.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-19,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"+ 160,00 KZT",160.0,KZT,Replenishment,,Ұлжан Т.,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"- 330,00 KZT",-330.0,KZT,Transfers,,Тулеген С.,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"- 20 053,00 KZT",-20053.0,KZT,Transfers,,Оплата Kaspi Кредита,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"- 149,00 KZT",-149.0,KZT,Others,,Отмена комиссии за перевод на карту др. банка,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"- 26 875,00 KZT",-26875.0,KZT,Transfers,,На карту Freedom Finance Bank*1806,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"+ 11 558,67 KZT",11558.67,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"- 550,00 KZT",-550.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru.pdf
2025-08-20,"+ 37 453,02 KZT",37453.02,KZT,Replenishment,,Со счета в Kaspi KZ*3198,Kaspi Bank,kaspi_ru.pdf
2025-08-21,"+ 990,00 KZT",990.0,KZT,Replenishment,,Дильназ С.,Kaspi Bank,kaspi_ru.pdf
2025-08-21,"+ 970,00 KZT",970.0,KZT,Replenishment,,Алмат А.,Kaspi Bank,kaspi_ru.pdf
2025-08-21,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Сезім Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-21,"+ 1 020,00 KZT",1020.0,KZT,Replenishment,,Нұрсұлтан С.,Kaspi Bank,kaspi_ru.pdf
2025-08-21,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-21,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"- 500,00 KZT",-500.0,KZT,Transfers,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"+ 700,00 KZT",700.0,KZT,Replenishment,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"- 2 000,00 KZT",-2000.0,KZT,Purchases,HERO,HERO,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"- 3 000,00 KZT",-3000.0,KZT,Purchases,HERO,HERO,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"- 2 520,00 KZT",-2520.0,KZT,Purchases,Hero7,Hero7,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"- 3 600,00 KZT",-3600.0,KZT,Transfers,,Нуржан Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"+ 2 050,00 KZT",2050.0,KZT,Replenishment,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-08-22,"+ 4 300,00 KZT",4300.0,KZT,Replenishment,,Сайлаубек Д.,Kaspi Bank,kaspi_ru.pdf
2025-08-23,"- 680,00 KZT",-680.0,KZT,Purchases,Фея,Фея,Kaspi Bank,kaspi_ru.pdf
2025-08-23,"- 1 220,00 KZT",-1220.0,KZT,Purchases,"ТОО ""А-ФАРМ""","ТОО ""А-ФАРМ""",Kaspi Bank,kaspi_ru.pdf
2025-08-23,"+ 2 930,00 KZT",2930.0,KZT,Replenishment,,Interpay*Taxi,Kaspi Bank,kaspi_ru.pdf
2025-08-23,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_ru.pdf
2025-08-23,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_ru.pdf
2025-08-23,"- 2 225,00 KZT",-2225.0,KZT,Transfers,,Айдос Д.,Kaspi Bank,kaspi_ru.pdf
2025-08-24,"- 3 830,00 KZT",-3830.0,KZT,Purchases,АЗС-7,АЗС-7,Kaspi Bank,kaspi_ru.pdf
2025-08-24,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-24,"- 400,00 KZT",-400.0,KZT,Purchases,ип абилтаева,ип абилтаева,Kaspi Bank,kaspi_ru.pdf
2025-08-24,"- 620,00 KZT",-620.0,KZT,Purchases,ип абилтаева,ип абилтаева,Kaspi Bank,kaspi_ru.pdf
2025-08-24,"- 329,00 KZT",-329.0,KZT,Transfers,,Оплата Kaspi Red,Kaspi Bank,kaspi_ru.pdf
2025-08-25,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Əли С.,Kaspi Bank,kaspi_ru.pdf
2025-08-25,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,Кредит Наличными,Kaspi Bank,kaspi_ru.pdf
2025-08-25,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-25,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-26,"- 150,00 KZT",-150.0,KZT,Purchases,ип абилтаева,ип абилтаева,Kaspi Bank,kaspi_ru.pdf
2025-08-26,"- 100,00 KZT",-100.0,KZT,Purchases,Миницен,Миницен,Kaspi Bank,kaspi_ru.pdf
2025-08-26,"- 640,00 KZT",-640.0,KZT,Purchases,Миницен,Миницен,Kaspi Bank,kaspi_ru.pdf
2025-08-26,"- 1 890,00 KZT",-1890.0,KZT,Purchases,Z-313 г. Астана,Z-313 г. Астана,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"- 200,00 KZT",-200.0,KZT,Transfers,,Ұлжан Т.,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"- 2 000,00 KZT",-2000.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"- 200,00 KZT",-200.0,KZT,Transfers,,Ерасыл Д.,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"- 550,00 KZT",-550.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"- 4 000,00 KZT",-4000.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"- 20 100,00 KZT",-20100.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru.pdf
2025-08-27,"+ 17 140,52 KZT",17140.52,KZT,Replenishment,,Со счета в Kaspi KZ*3198,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"- 1 200,00 KZT",-1200.0,KZT,Purchases,DN-маркет,DN-маркет,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Фархад О.,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"- 450,00 KZT",-450.0,KZT,Purchases,Астана Nauryz 5,Астана Nauryz 5,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"- 20 079,00 KZT",-20079.0,KZT,Transfers,,Оплата Kaspi Кредита,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"- 3 000,00 KZT",-3000.0,KZT,Purchases,Helios,Helios,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"+ 20 107,87 KZT",20107.87,KZT,Replenishment,,С Kaspi Депозита,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"- 500,00 KZT",-500.0,KZT,Transfers,,Абдуллах К.,Kaspi Bank,kaspi_ru.pdf
2025-08-28,"- 550,00 KZT",-550.0,KZT,Transfers,,Абдуллах К.,Kaspi Bank,kaspi_ru.pdf
2025-08-29,"- 500,00 KZT",-500.0,KZT,Purchases,Садака в мечети,Садака в мечети,Kaspi Bank,kaspi_ru.pdf
2025-08-29,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-29,"- 1 800,00 KZT",-1800.0,KZT,Transfers,,Нуржан Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-29,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-08-29,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-08-29,"- 630,00 KZT",-630.0,KZT,Purchases,"ИП ""ЕРЖАНОВА""","ИП ""ЕРЖАНОВА""",Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 940,00 KZT",-940.0,KZT,Purchases,"ТОО ""А-ФАРМ""","ТОО ""А-ФАРМ""",Kaspi Bank,kaspi_ru.pdf
2025-08-30,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 3 100,00 KZT",-3100.0,KZT,Transfers,,Нуржан Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 250,00 KZT",-250.0,KZT,Purchases,Бердар,Бердар,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 640,00 KZT",-640.0,KZT,Purchases,Бердар,Бердар,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 2 099,00 KZT",-2099.0,KZT,Purchases,ТОО Kaspi Travel,ТОО Kaspi Travel,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 2 099,00 KZT",-2099.0,KZT,Purchases,ТОО Kaspi Travel,ТОО Kaspi Travel,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 20,00 KZT",-20.0,KZT,Purchases,Дан,Дан,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 220,00 KZT",-220.0,KZT,Purchases,ип абилтаева,ип абилтаева,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"- 3 000,00 KZT",-3000.0,KZT,Purchases,Z-313 г. Астана,Z-313 г. Астана,Kaspi Bank,kaspi_ru.pdf
2025-08-30,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,Кредит Наличными,Kaspi Bank,kaspi_ru.pdf
2025-08-31,"- 70,00 KZT",-70.0,KZT,Purchases,Магазин Казына,Магазин Казына,Kaspi Bank,kaspi_ru.pdf
2025-09-01,"+ 1 010,00 KZT",1010.0,KZT,Replenishment,,Қуаныш М.,Kaspi Bank,kaspi_ru.pdf
2025-09-01,"+ 650,00 KZT",650.0,KZT,Replenishment,,Жанбота А.,Kaspi Bank,kaspi_ru.pdf
2025-09-01,"- 855,00 KZT",-855.0,KZT,Purchases,Ип Рыспай,Ип Рыспай,Kaspi Bank,kaspi_ru.pdf
2025-09-01,"+ 920,00 KZT",920.0,KZT,Replenishment,,Нурадин Р.,Kaspi Bank,kaspi_ru.pdf
2025-09-01,"- 3 000,00 KZT",-3000.0,KZT,Purchases,АЗС-8,АЗС-8,Kaspi Bank,kaspi_ru.pdf
2025-09-01,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-09-01,"- 900,00 KZT",-900.0,KZT,Transfers,,Нұрлан М.,Kaspi Bank,kaspi_ru.pdf
2025-09-02,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-09-02,"- 260,00 KZT",-260.0,KZT,Purchases,"ТОО ""ЭВИТА""","ТОО ""ЭВИТА""",Kaspi Bank,kaspi_ru.pdf
2025-09-02,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,В Kaspi Терминале,Kaspi Bank,kaspi_ru.pdf
2025-09-02,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-09-02,"+ 2 038,00 KZT",2038.0,KZT,Replenishment,,Interpay*Taxi,Kaspi Bank,kaspi_ru.pdf
2025-09-02,"- 1 500,00 KZT",-1500.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-09-02,"- 720,00 KZT",-720.0,KZT,Transfers,,Жупар У.,Kaspi Bank,kaspi_ru.pdf
2025-09-02,"+ 820,00 KZT",820.0,KZT,Replenishment,,Нурия Б.,Kaspi Bank,kaspi_ru.pdf
2025-09-03,"- 200,00 KZT",-200.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_ru.pdf
2025-09-03,"- 718,00 KZT",-718.0,KZT,Transfers,,Дастан Т.,Kaspi Bank,kaspi_ru.pdf
2025-09-03,"- 170,00 KZT",-170.0,KZT,Transfers,,Нұрали Д.,Kaspi Bank,kaspi_ru.pdf
2025-09-03,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-09-03,"- 350,00 KZT",-350.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru.pdf
2025-09-03,"+ 92 802,97 KZT",92802.97,KZT,Replenishment,,Со счета в Kaspi KZ*3198,Kaspi Bank,kaspi_ru.pdf
2025-09-03,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-09-04,"- 1 200,00 KZT",-1200.0,KZT,Purchases,Магазин Гаухар,Магазин Гаухар,Kaspi Bank,kaspi_ru.pdf
2025-09-04,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-09-04,"- 1 650,00 KZT",-1650.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 2 500,00 KZT",-2500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 600,00 KZT",-600.0,KZT,Transfers,,Ерасыл Д.,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 600,00 KZT",600.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 450,00 KZT",-450.0,KZT,Transfers,,Оплата Kaspi Red,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 450,00 KZT",450.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 20 147,00 KZT",-20147.0,KZT,Transfers,,Оплата Kaspi Кредита,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 20 147,00 KZT",20147.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 149,00 KZT",-149.0,KZT,Others,,Отмена комиссии за перевод на карту др. банка,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 53 046,05 KZT",-53046.05,KZT,Transfers,,На карту Freedom Finance Bank*1806,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 100,00 KZT",-100.0,KZT,Purchases,PLAYBOYZ GAME HUB,PLAYBOYZ GAME HUB,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 670,00 KZT",670.0,KZT,Replenishment,,Алмас Б.,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 700,00 KZT",700.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 670,00 KZT",670.0,KZT,Replenishment,,Темірлан Н.,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"+ 670,00 KZT",670.0,KZT,Replenishment,,Нұрлан М.,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 4 000,00 KZT",-4000.0,KZT,Purchases,R9 PS,R9 PS,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 670,00 KZT",-670.0,KZT,Purchases,Гулжанат,Гулжанат,Kaspi Bank,kaspi_ru.pdf
2025-09-05,"- 20 000,00 KZT",-20000.0,KZT,Transfers,,Нұрлан М.,Kaspi Bank,kaspi_ru.pdf
